product,sales,date,region
pink morsel,$1788,08-02-2019,west
pink morsel,$1779,09-02-2019,north
pink morsel,$1665,09-02-2019,south
pink morsel,$1605,09-02-2019,east
pink morsel,$1641,09-02-2019,west
pink morsel,$1725,10-02-2019,north
pink morsel,$1611,10-02-2019,south
pink morsel,$1560,10-02-2019,east
pink morsel,$1575,10-02-2019,west
pink morsel,$1563,11-02-2019,north
pink morsel,$1773,11-02-2019,south
pink morsel,$1536,11-02-2019,east
pink morsel,$1551,11-02-2019,west
pink morsel,$1572,12-02-2019,north
pink morsel,$1608,12-02-2019,south
pink morsel,$1752,12-02-2019,east
pink morsel,$1734,12-02-2019,west
pink morsel,$1686,13-02-2019,north
pink morsel,$1782,13-02-2019,south
pink morsel,$1500,13-02-2019,east
pink morsel,$1731,13-02-2019,west
pink morsel,$1725,14-02-2019,north
pink morsel,$1578,14-02-2019,south
pink morsel,$1560,14-02-2019,east
pink morsel,$1644,14-02-2019,west
pink morsel,$1566,15-02-2019,north
pink morsel,$1584,15-02-2019,south
pink morsel,$1695,15-02-2019,east
pink morsel,$1734,15-02-2019,west
pink morsel,$1794,16-02-2019,north
pink morsel,$1731,16-02-2019,south
pink morsel,$1674,16-02-2019,east
pink morsel,$1599,16-02-2019,west
pink morsel,$1512,17-02-2019,north
pink morsel,$1653,17-02-2019,south
pink morsel,$1722,17-02-2019,east
pink morsel,$1641,17-02-2019,west
pink morsel,$1695,18-02-2019,north
pink morsel,$1749,18-02-2019,south
pink morsel,$1728,18-02-2019,east
pink morsel,$1764,18-02-2019,west
pink morsel,$1716,19-02-2019,north
pink morsel,$1599,19-02-2019,south
pink morsel,$1596,19-02-2019,east
pink morsel,$1644,19-02-2019,west
pink morsel,$1740,20-02-2019,north
pink morsel,$1641,20-02-2019,south
pink morsel,$1566,20-02-2019,east
pink morsel,$1656,20-02-2019,west
pink morsel,$1599,21-02-2019,north
pink morsel,$1725,21-02-2019,south
pink morsel,$1731,21-02-2019,east
pink morsel,$1719,21-02-2019,west
pink morsel,$1770,22-02-2019,north
pink morsel,$1794,22-02-2019,south
pink morsel,$1725,22-02-2019,east
pink morsel,$1713,22-02-2019,west
pink morsel,$1599,23-02-2019,north
pink morsel,$1743,23-02-2019,south
pink morsel,$1518,23-02-2019,east
pink morsel,$1614,23-02-2019,west
pink morsel,$1692,24-02-2019,north
pink morsel,$1755,24-02-2019,south
pink morsel,$1653,24-02-2019,east
pink morsel,$1524,24-02-2019,west
pink morsel,$1635,25-02-2019,north
pink morsel,$1734,25-02-2019,south
pink morsel,$1713,25-02-2019,east
pink morsel,$1578,25-02-2019,west
pink morsel,$1566,26-02-2019,north
pink morsel,$1653,26-02-2019,south
pink morsel,$1506,26-02-2019,east
pink morsel,$1656,26-02-2019,west
pink morsel,$1593,27-02-2019,north
pink morsel,$1545,27-02-2019,south
pink morsel,$1734,27-02-2019,east
pink morsel,$1635,27-02-2019,west
pink morsel,$1710,28-02-2019,north
pink morsel,$1569,28-02-2019,south
pink morsel,$1731,28-02-2019,east
pink morsel,$1599,28-02-2019,west
pink morsel,$1593,01-03-2019,north
pink morsel,$1707,01-03-2019,south
pink morsel,$1638,01-03-2019,east
pink morsel,$1539,01-03-2019,west
pink morsel,$1782,02-03-2019,north
pink morsel,$1794,02-03-2019,south
pink morsel,$1608,02-03-2019,east
pink morsel,$1689,02-03-2019,west
pink morsel,$1698,03-03-2019,north
pink morsel,$1518,03-03-2019,south
pink morsel,$1593,03-03-2019,east
pink morsel,$1611,03-03-2019,west
pink morsel,$1587,04-03-2019,north
pink morsel,$1686,04-03-2019,south
pink morsel,$1518,04-03-2019,east
pink morsel,$1632,04-03-2019,west
pink morsel,$1566,05-03-2019,north
pink morsel,$1569,05-03-2019,south
pink morsel,$1743,05-03-2019,east
pink morsel,$1557,05-03-2019,west
pink morsel,$1746,06-03-2019,north
pink morsel,$1662,06-03-2019,south
pink morsel,$1674,06-03-2019,east
pink morsel,$1608,06-03-2019,west
pink morsel,$1551,07-03-2019,north
pink morsel,$1581,07-03-2019,south
pink morsel,$1560,07-03-2019,east
pink morsel,$1674,07-03-2019,west
pink morsel,$1521,08-03-2019,north
pink morsel,$1782,08-03-2019,south
pink morsel,$1617,08-03-2019,east
pink morsel,$1797,08-03-2019,west
pink morsel,$1533,09-03-2019,north
pink morsel,$1749,09-03-2019,south
pink morsel,$1656,09-03-2019,east
pink morsel,$1644,09-03-2019,west
pink morsel,$1545,10-03-2019,north
pink morsel,$1776,10-03-2019,south
pink morsel,$1650,10-03-2019,east
pink morsel,$1737,10-03-2019,west
pink morsel,$1659,11-03-2019,north
pink morsel,$1722,11-03-2019,south
pink morsel,$1689,11-03-2019,east
pink morsel,$1692,11-03-2019,west
pink morsel,$1518,12-03-2019,north
pink morsel,$1581,12-03-2019,south
pink morsel,$1626,12-03-2019,east
pink morsel,$1668,12-03-2019,west
pink morsel,$1524,13-03-2019,north
pink morsel,$1797,13-03-2019,south
pink morsel,$1542,13-03-2019,east
pink morsel,$1653,13-03-2019,west
pink morsel,$1677,14-03-2019,north
pink morsel,$1524,14-03-2019,south
pink morsel,$1692,14-03-2019,east
pink morsel,$1704,14-03-2019,west
pink morsel,$1647,15-03-2019,north
pink morsel,$1671,15-03-2019,south
pink morsel,$1563,15-03-2019,east
pink morsel,$1650,15-03-2019,west
pink morsel,$1563,16-03-2019,north
pink morsel,$1680,16-03-2019,south
pink morsel,$1728,16-03-2019,east
pink morsel,$1680,16-03-2019,west
pink morsel,$1683,17-03-2019,north
pink morsel,$1638,17-03-2019,south
pink morsel,$1545,17-03-2019,east
pink morsel,$1671,17-03-2019,west
pink morsel,$1701,18-03-2019,north
pink morsel,$1515,18-03-2019,south
pink morsel,$1764,18-03-2019,east
pink morsel,$1668,18-03-2019,west
pink morsel,$1677,19-03-2019,north
pink morsel,$1752,19-03-2019,south
pink morsel,$1635,19-03-2019,east
pink morsel,$1605,19-03-2019,west
pink morsel,$1635,20-03-2019,north
pink morsel,$1596,20-03-2019,south
pink morsel,$1608,20-03-2019,east
pink morsel,$1779,20-03-2019,west
pink morsel,$1776,21-03-2019,north
pink morsel,$1635,21-03-2019,south
pink morsel,$1791,21-03-2019,east
pink morsel,$1779,21-03-2019,west
pink morsel,$1746,22-03-2019,north
pink morsel,$1545,22-03-2019,south
pink morsel,$1767,22-03-2019,east
pink morsel,$1731,22-03-2019,west
pink morsel,$1734,23-03-2019,north
pink morsel,$1509,23-03-2019,south
pink morsel,$1686,23-03-2019,east
pink morsel,$1797,23-03-2019,west
pink morsel,$1566,24-03-2019,north
pink morsel,$1557,24-03-2019,south
pink morsel,$1797,24-03-2019,east
pink morsel,$1755,24-03-2019,west
pink morsel,$1650,25-03-2019,north
pink morsel,$1500,25-03-2019,south
pink morsel,$1554,25-03-2019,east
pink morsel,$1734,25-03-2019,west
pink morsel,$1701,26-03-2019,north
pink morsel,$1782,26-03-2019,south
pink morsel,$1797,26-03-2019,east
pink morsel,$1557,26-03-2019,west
pink morsel,$1668,27-03-2019,north
pink morsel,$1575,27-03-2019,south
pink morsel,$1608,27-03-2019,east
pink morsel,$1527,27-03-2019,west
pink morsel,$1518,28-03-2019,north
pink morsel,$1509,28-03-2019,south
pink morsel,$1767,28-03-2019,east
pink morsel,$1557,28-03-2019,west
pink morsel,$1605,29-03-2019,north
pink morsel,$1686,29-03-2019,south
pink morsel,$1656,29-03-2019,east
pink morsel,$1653,29-03-2019,west
pink morsel,$1722,30-03-2019,north
pink morsel,$1593,30-03-2019,south
pink morsel,$1557,30-03-2019,east
pink morsel,$1710,30-03-2019,west
pink morsel,$1785,31-03-2019,north
pink morsel,$1710,31-03-2019,south
pink morsel,$1653,31-03-2019,east
pink morsel,$1572,31-03-2019,west
pink morsel,$1512,01-04-2019,north
pink morsel,$1794,01-04-2019,south
pink morsel,$1569,01-04-2019,east
pink morsel,$1608,01-04-2019,west
pink morsel,$1623,02-04-2019,north
pink morsel,$1791,02-04-2019,south
pink morsel,$1785,02-04-2019,east
pink morsel,$1629,02-04-2019,west
pink morsel,$1539,03-04-2019,north
pink morsel,$1626,03-04-2019,south
pink morsel,$1695,03-04-2019,east
pink morsel,$1518,03-04-2019,west
pink morsel,$1530,04-04-2019,north
pink morsel,$1683,04-04-2019,south
pink morsel,$1662,04-04-2019,east
pink morsel,$1632,04-04-2019,west
pink morsel,$1614,05-04-2019,north
pink morsel,$1605,05-04-2019,south
pink morsel,$1662,05-04-2019,east
pink morsel,$1713,05-04-2019,west
pink morsel,$1749,06-04-2019,north
pink morsel,$1713,06-04-2019,south
pink morsel,$1716,06-04-2019,east
pink morsel,$1557,06-04-2019,west
pink morsel,$1605,07-04-2019,north
pink morsel,$1635,07-04-2019,south
pink morsel,$1518,07-04-2019,east
pink morsel,$1632,07-04-2019,west
pink morsel,$1713,08-04-2019,north
pink morsel,$1779,08-04-2019,south
pink morsel,$1743,08-04-2019,east
pink morsel,$1575,08-04-2019,west
pink morsel,$1728,09-04-2019,north
pink morsel,$1719,09-04-2019,south
pink morsel,$1755,09-04-2019,east
pink morsel,$1617,09-04-2019,west
pink morsel,$1542,10-04-2019,north
pink morsel,$1626,10-04-2019,south
pink morsel,$1509,10-04-2019,east
pink morsel,$1638,10-04-2019,west
pink morsel,$1581,11-04-2019,north
pink morsel,$1680,11-04-2019,south
pink morsel,$1569,11-04-2019,east
pink morsel,$1635,11-04-2019,west
pink morsel,$1539,12-04-2019,north
pink morsel,$1587,12-04-2019,south
pink morsel,$1593,12-04-2019,east
pink morsel,$1581,12-04-2019,west
pink morsel,$1515,13-04-2019,north
pink morsel,$1611,13-04-2019,south
pink morsel,$1644,13-04-2019,east
pink morsel,$1794,13-04-2019,west
pink morsel,$1500,14-04-2019,north
pink morsel,$1737,14-04-2019,south
pink morsel,$1722,14-04-2019,east
pink morsel,$1764,14-04-2019,west
pink morsel,$1530,15-04-2019,north
pink morsel,$1602,15-04-2019,south
pink morsel,$1524,15-04-2019,east
pink morsel,$1770,15-04-2019,west
pink morsel,$1596,16-04-2019,north
pink morsel,$1668,16-04-2019,south
pink morsel,$1584,16-04-2019,east
pink morsel,$1713,16-04-2019,west
pink morsel,$1569,17-04-2019,north
pink morsel,$1686,17-04-2019,south
pink morsel,$1647,17-04-2019,east
pink morsel,$1509,17-04-2019,west
pink morsel,$1590,18-04-2019,north
pink morsel,$1650,18-04-2019,south
pink morsel,$1557,18-04-2019,east
pink morsel,$1575,18-04-2019,west
pink morsel,$1773,19-04-2019,north
pink morsel,$1629,19-04-2019,south
pink morsel,$1524,19-04-2019,east
pink morsel,$1512,19-04-2019,west
pink morsel,$1521,20-04-2019,north
pink morsel,$1653,20-04-2019,south
pink morsel,$1584,20-04-2019,east
pink morsel,$1713,20-04-2019,west
pink morsel,$1683,21-04-2019,north
pink morsel,$1749,21-04-2019,south
pink morsel,$1545,21-04-2019,east
pink morsel,$1629,21-04-2019,west
pink morsel,$1533,22-04-2019,north
pink morsel,$1587,22-04-2019,south
pink morsel,$1671,22-04-2019,east
pink morsel,$1650,22-04-2019,west
pink morsel,$1668,23-04-2019,north
pink morsel,$1674,23-04-2019,south
pink morsel,$1728,23-04-2019,east
pink morsel,$1518,23-04-2019,west
pink morsel,$1554,24-04-2019,north
pink morsel,$1719,24-04-2019,south
pink morsel,$1746,24-04-2019,east
pink morsel,$1665,24-04-2019,west
pink morsel,$1503,25-04-2019,north
pink morsel,$1692,25-04-2019,south
pink morsel,$1725,25-04-2019,east
pink morsel,$1764,25-04-2019,west
pink morsel,$1710,26-04-2019,north
pink morsel,$1635,26-04-2019,south
pink morsel,$1764,26-04-2019,east
pink morsel,$1758,26-04-2019,west
pink morsel,$1740,27-04-2019,north
pink morsel,$1776,27-04-2019,south
pink morsel,$1740,27-04-2019,east
pink morsel,$1620,27-04-2019,west
pink morsel,$1566,28-04-2019,north
pink morsel,$1704,28-04-2019,south
pink morsel,$1578,28-04-2019,east
pink morsel,$1503,28-04-2019,west
pink morsel,$1602,29-04-2019,north
pink morsel,$1791,29-04-2019,south
pink morsel,$1752,29-04-2019,east
pink morsel,$1800,29-04-2019,west
pink morsel,$1719,30-04-2019,north
pink morsel,$1767,30-04-2019,south
pink morsel,$1500,30-04-2019,east
pink morsel,$1623,30-04-2019,west
pink morsel,$1665,01-05-2019,north
pink morsel,$1800,01-05-2019,south
pink morsel,$1731,01-05-2019,east
pink morsel,$1542,01-05-2019,west
pink morsel,$1575,02-05-2019,north
pink morsel,$1548,02-05-2019,south
pink morsel,$1797,02-05-2019,east
pink morsel,$1521,02-05-2019,west
pink morsel,$1560,03-05-2019,north
pink morsel,$1521,03-05-2019,south
pink morsel,$1605,03-05-2019,east
pink morsel,$1740,03-05-2019,west
pink morsel,$1617,04-05-2019,north
pink morsel,$1743,04-05-2019,south
pink morsel,$1629,04-05-2019,east
pink morsel,$1749,04-05-2019,west
pink morsel,$1512,05-05-2019,north
pink morsel,$1746,05-05-2019,south
pink morsel,$1530,05-05-2019,east
pink morsel,$1611,05-05-2019,west
pink morsel,$1569,06-05-2019,north
pink morsel,$1689,06-05-2019,south
pink morsel,$1557,06-05-2019,east
pink morsel,$1560,06-05-2019,west
pink morsel,$1650,07-05-2019,north
pink morsel,$1695,07-05-2019,south
pink morsel,$1620,07-05-2019,east
pink morsel,$1644,07-05-2019,west
pink morsel,$1800,08-05-2019,north
pink morsel,$1515,08-05-2019,south
pink morsel,$1785,08-05-2019,east
pink morsel,$1650,08-05-2019,west
pink morsel,$1797,09-05-2019,north
pink morsel,$1641,09-05-2019,south
pink morsel,$1665,09-05-2019,east
pink morsel,$1767,09-05-2019,west
pink morsel,$1500,10-05-2019,north
pink morsel,$1788,10-05-2019,south
pink morsel,$1725,10-05-2019,east
pink morsel,$1557,10-05-2019,west
pink morsel,$1503,11-05-2019,north
pink morsel,$1518,11-05-2019,south
pink morsel,$1650,11-05-2019,east
pink morsel,$1614,11-05-2019,west
pink morsel,$1743,12-05-2019,north
pink morsel,$1524,12-05-2019,south
pink morsel,$1761,12-05-2019,east
pink morsel,$1743,12-05-2019,west
pink morsel,$1563,13-05-2019,north
pink morsel,$1716,13-05-2019,south
pink morsel,$1560,13-05-2019,east
pink morsel,$1614,13-05-2019,west
pink morsel,$1617,14-05-2019,north
pink morsel,$1761,14-05-2019,south
pink morsel,$1635,14-05-2019,east
pink morsel,$1614,14-05-2019,west
pink morsel,$1509,15-05-2019,north
pink morsel,$1650,15-05-2019,south
pink morsel,$1755,15-05-2019,east
pink morsel,$1569,15-05-2019,west
pink morsel,$1605,16-05-2019,north
pink morsel,$1695,16-05-2019,south
pink morsel,$1662,16-05-2019,east
pink morsel,$1605,16-05-2019,west
pink morsel,$1731,17-05-2019,north
pink morsel,$1590,17-05-2019,south
pink morsel,$1620,17-05-2019,east
pink morsel,$1752,17-05-2019,west
pink morsel,$1533,18-05-2019,north
pink morsel,$1737,18-05-2019,south
pink morsel,$1608,18-05-2019,east
pink morsel,$1662,18-05-2019,west
pink morsel,$1797,19-05-2019,north
pink morsel,$1728,19-05-2019,south
pink morsel,$1686,19-05-2019,east
pink morsel,$1650,19-05-2019,west
pink morsel,$1695,20-05-2019,north
pink morsel,$1752,20-05-2019,south
pink morsel,$1785,20-05-2019,east
pink morsel,$1668,20-05-2019,west
pink morsel,$1515,21-05-2019,north
pink morsel,$1683,21-05-2019,south
pink morsel,$1794,21-05-2019,east
pink morsel,$1533,21-05-2019,west
pink morsel,$1599,22-05-2019,north
pink morsel,$1761,22-05-2019,south
pink morsel,$1761,22-05-2019,east
pink morsel,$1722,22-05-2019,west
pink morsel,$1626,23-05-2019,north
pink morsel,$1668,23-05-2019,south
pink morsel,$1641,23-05-2019,east
pink morsel,$1740,23-05-2019,west
pink morsel,$1650,24-05-2019,north
pink morsel,$1623,24-05-2019,south
pink morsel,$1653,24-05-2019,east
pink morsel,$1773,24-05-2019,west
pink morsel,$1788,25-05-2019,north
pink morsel,$1581,25-05-2019,south
pink morsel,$1677,25-05-2019,east
pink morsel,$1569,25-05-2019,west
pink morsel,$1791,26-05-2019,north
pink morsel,$1617,26-05-2019,south
pink morsel,$1638,26-05-2019,east
pink morsel,$1542,26-05-2019,west
pink morsel,$1590,27-05-2019,north
pink morsel,$1704,27-05-2019,south
pink morsel,$1680,27-05-2019,east
pink morsel,$1527,27-05-2019,west
pink morsel,$1635,28-05-2019,north
pink morsel,$1755,28-05-2019,south
pink morsel,$1560,28-05-2019,east
pink morsel,$1533,28-05-2019,west
pink morsel,$1599,29-05-2019,north
pink morsel,$1677,29-05-2019,south
pink morsel,$1581,29-05-2019,east
pink morsel,$1680,29-05-2019,west
pink morsel,$1692,30-05-2019,north
pink morsel,$1644,30-05-2019,south
pink morsel,$1716,30-05-2019,east
pink morsel,$1761,30-05-2019,west
pink morsel,$1716,31-05-2019,north
pink morsel,$1764,31-05-2019,south
pink morsel,$1677,31-05-2019,east
pink morsel,$1605,31-05-2019,west
pink morsel,$1680,01-06-2019,north
pink morsel,$1695,01-06-2019,south
pink morsel,$1548,01-06-2019,east
pink morsel,$1689,01-06-2019,west
pink morsel,$1755,02-06-2019,north
pink morsel,$1707,02-06-2019,south
pink morsel,$1557,02-06-2019,east
pink morsel,$1644,02-06-2019,west
pink morsel,$1719,03-06-2019,north
pink morsel,$1680,03-06-2019,south
pink morsel,$1581,03-06-2019,east
pink morsel,$1749,03-06-2019,west
pink morsel,$1602,04-06-2019,north
pink morsel,$1704,04-06-2019,south
pink morsel,$1602,04-06-2019,east
pink morsel,$1554,04-06-2019,west
pink morsel,$1632,05-06-2019,north
pink morsel,$1560,05-06-2019,south
pink morsel,$1647,05-06-2019,east
pink morsel,$1560,05-06-2019,west
pink morsel,$1662,06-06-2019,north
pink morsel,$1545,06-06-2019,south
pink morsel,$1614,06-06-2019,east
pink morsel,$1746,06-06-2019,west
pink morsel,$1713,07-06-2019,north
pink morsel,$1668,07-06-2019,south
pink morsel,$1503,07-06-2019,east
pink morsel,$1758,07-06-2019,west
pink morsel,$1656,08-06-2019,north
pink morsel,$1560,08-06-2019,south
pink morsel,$1710,08-06-2019,east
pink morsel,$1677,08-06-2019,west
pink morsel,$1782,09-06-2019,north
pink morsel,$1665,09-06-2019,south
pink morsel,$1782,09-06-2019,east
pink morsel,$1797,09-06-2019,west
pink morsel,$1698,10-06-2019,north
pink morsel,$1689,10-06-2019,south
pink morsel,$1623,10-06-2019,east
pink morsel,$1767,10-06-2019,west
