product,sales,date,region
pink morsel,$1746,12-06-2020,west
pink morsel,$1581,13-06-2020,north
pink morsel,$1689,13-06-2020,south
pink morsel,$1776,13-06-2020,east
pink morsel,$1560,13-06-2020,west
pink morsel,$1734,14-06-2020,north
pink morsel,$1788,14-06-2020,south
pink morsel,$1743,14-06-2020,east
pink morsel,$1719,14-06-2020,west
pink morsel,$1542,15-06-2020,north
pink morsel,$1758,15-06-2020,south
pink morsel,$1674,15-06-2020,east
pink morsel,$1584,15-06-2020,west
pink morsel,$1668,16-06-2020,north
pink morsel,$1620,16-06-2020,south
pink morsel,$1695,16-06-2020,east
pink morsel,$1638,16-06-2020,west
pink morsel,$1554,17-06-2020,north
pink morsel,$1659,17-06-2020,south
pink morsel,$1734,17-06-2020,east
pink morsel,$1527,17-06-2020,west
pink morsel,$1611,18-06-2020,north
pink morsel,$1734,18-06-2020,south
pink morsel,$1743,18-06-2020,east
pink morsel,$1557,18-06-2020,west
pink morsel,$1800,19-06-2020,north
pink morsel,$1536,19-06-2020,south
pink morsel,$1578,19-06-2020,east
pink morsel,$1515,19-06-2020,west
pink morsel,$1647,20-06-2020,north
pink morsel,$1641,20-06-2020,south
pink morsel,$1614,20-06-2020,east
pink morsel,$1518,20-06-2020,west
pink morsel,$1755,21-06-2020,north
pink morsel,$1620,21-06-2020,south
pink morsel,$1725,21-06-2020,east
pink morsel,$1668,21-06-2020,west
pink morsel,$1761,22-06-2020,north
pink morsel,$1542,22-06-2020,south
pink morsel,$1539,22-06-2020,east
pink morsel,$1524,22-06-2020,west
pink morsel,$1767,23-06-2020,north
pink morsel,$1581,23-06-2020,south
pink morsel,$1770,23-06-2020,east
pink morsel,$1758,23-06-2020,west
pink morsel,$1617,24-06-2020,north
pink morsel,$1518,24-06-2020,south
pink morsel,$1791,24-06-2020,east
pink morsel,$1695,24-06-2020,west
pink morsel,$1503,25-06-2020,north
pink morsel,$1794,25-06-2020,south
pink morsel,$1638,25-06-2020,east
pink morsel,$1536,25-06-2020,west
pink morsel,$1707,26-06-2020,north
pink morsel,$1578,26-06-2020,south
pink morsel,$1719,26-06-2020,east
pink morsel,$1728,26-06-2020,west
pink morsel,$1644,27-06-2020,north
pink morsel,$1527,27-06-2020,south
pink morsel,$1578,27-06-2020,east
pink morsel,$1623,27-06-2020,west
pink morsel,$1608,28-06-2020,north
pink morsel,$1779,28-06-2020,south
pink morsel,$1689,28-06-2020,east
pink morsel,$1629,28-06-2020,west
pink morsel,$1722,29-06-2020,north
pink morsel,$1662,29-06-2020,south
pink morsel,$1662,29-06-2020,east
pink morsel,$1503,29-06-2020,west
pink morsel,$1794,30-06-2020,north
pink morsel,$1572,30-06-2020,south
pink morsel,$1668,30-06-2020,east
pink morsel,$1647,30-06-2020,west
pink morsel,$1632,01-07-2020,north
pink morsel,$1578,01-07-2020,south
pink morsel,$1650,01-07-2020,east
pink morsel,$1797,01-07-2020,west
pink morsel,$1734,02-07-2020,north
pink morsel,$1734,02-07-2020,south
pink morsel,$1581,02-07-2020,east
pink morsel,$1665,02-07-2020,west
pink morsel,$1695,03-07-2020,north
pink morsel,$1701,03-07-2020,south
pink morsel,$1584,03-07-2020,east
pink morsel,$1518,03-07-2020,west
pink morsel,$1737,04-07-2020,north
pink morsel,$1656,04-07-2020,south
pink morsel,$1695,04-07-2020,east
pink morsel,$1563,04-07-2020,west
pink morsel,$1788,05-07-2020,north
pink morsel,$1746,05-07-2020,south
pink morsel,$1647,05-07-2020,east
pink morsel,$1527,05-07-2020,west
pink morsel,$1548,06-07-2020,north
pink morsel,$1572,06-07-2020,south
pink morsel,$1569,06-07-2020,east
pink morsel,$1527,06-07-2020,west
pink morsel,$1500,07-07-2020,north
pink morsel,$1791,07-07-2020,south
pink morsel,$1656,07-07-2020,east
pink morsel,$1743,07-07-2020,west
pink morsel,$1563,08-07-2020,north
pink morsel,$1722,08-07-2020,south
pink morsel,$1758,08-07-2020,east
pink morsel,$1524,08-07-2020,west
pink morsel,$1788,09-07-2020,north
pink morsel,$1713,09-07-2020,south
pink morsel,$1596,09-07-2020,east
pink morsel,$1716,09-07-2020,west
pink morsel,$1587,10-07-2020,north
pink morsel,$1509,10-07-2020,south
pink morsel,$1698,10-07-2020,east
pink morsel,$1515,10-07-2020,west
pink morsel,$1500,11-07-2020,north
pink morsel,$1689,11-07-2020,south
pink morsel,$1554,11-07-2020,east
pink morsel,$1509,11-07-2020,west
pink morsel,$1746,12-07-2020,north
pink morsel,$1572,12-07-2020,south
pink morsel,$1773,12-07-2020,east
pink morsel,$1596,12-07-2020,west
pink morsel,$1680,13-07-2020,north
pink morsel,$1764,13-07-2020,south
pink morsel,$1782,13-07-2020,east
pink morsel,$1728,13-07-2020,west
pink morsel,$1557,14-07-2020,north
pink morsel,$1515,14-07-2020,south
pink morsel,$1695,14-07-2020,east
pink morsel,$1500,14-07-2020,west
pink morsel,$1542,15-07-2020,north
pink morsel,$1740,15-07-2020,south
pink morsel,$1647,15-07-2020,east
pink morsel,$1596,15-07-2020,west
pink morsel,$1515,16-07-2020,north
pink morsel,$1731,16-07-2020,south
pink morsel,$1605,16-07-2020,east
pink morsel,$1791,16-07-2020,west
pink morsel,$1794,17-07-2020,north
pink morsel,$1677,17-07-2020,south
pink morsel,$1641,17-07-2020,east
pink morsel,$1773,17-07-2020,west
pink morsel,$1623,18-07-2020,north
pink morsel,$1707,18-07-2020,south
pink morsel,$1749,18-07-2020,east
pink morsel,$1797,18-07-2020,west
pink morsel,$1614,19-07-2020,north
pink morsel,$1653,19-07-2020,south
pink morsel,$1674,19-07-2020,east
pink morsel,$1779,19-07-2020,west
pink morsel,$1797,20-07-2020,north
pink morsel,$1560,20-07-2020,south
pink morsel,$1638,20-07-2020,east
pink morsel,$1716,20-07-2020,west
pink morsel,$1572,21-07-2020,north
pink morsel,$1767,21-07-2020,south
pink morsel,$1689,21-07-2020,east
pink morsel,$1734,21-07-2020,west
pink morsel,$1668,22-07-2020,north
pink morsel,$1728,22-07-2020,south
pink morsel,$1668,22-07-2020,east
pink morsel,$1584,22-07-2020,west
pink morsel,$1692,23-07-2020,north
pink morsel,$1710,23-07-2020,south
pink morsel,$1758,23-07-2020,east
pink morsel,$1545,23-07-2020,west
pink morsel,$1530,24-07-2020,north
pink morsel,$1530,24-07-2020,south
pink morsel,$1575,24-07-2020,east
pink morsel,$1776,24-07-2020,west
pink morsel,$1794,25-07-2020,north
pink morsel,$1647,25-07-2020,south
pink morsel,$1611,25-07-2020,east
pink morsel,$1704,25-07-2020,west
pink morsel,$1569,26-07-2020,north
pink morsel,$1659,26-07-2020,south
pink morsel,$1575,26-07-2020,east
pink morsel,$1788,26-07-2020,west
pink morsel,$1602,27-07-2020,north
pink morsel,$1620,27-07-2020,south
pink morsel,$1530,27-07-2020,east
pink morsel,$1608,27-07-2020,west
pink morsel,$1800,28-07-2020,north
pink morsel,$1506,28-07-2020,south
pink morsel,$1608,28-07-2020,east
pink morsel,$1581,28-07-2020,west
pink morsel,$1533,29-07-2020,north
pink morsel,$1686,29-07-2020,south
pink morsel,$1773,29-07-2020,east
pink morsel,$1644,29-07-2020,west
pink morsel,$1722,30-07-2020,north
pink morsel,$1584,30-07-2020,south
pink morsel,$1596,30-07-2020,east
pink morsel,$1512,30-07-2020,west
pink morsel,$1527,31-07-2020,north
pink morsel,$1530,31-07-2020,south
pink morsel,$1533,31-07-2020,east
pink morsel,$1530,31-07-2020,west
pink morsel,$1788,01-08-2020,north
pink morsel,$1596,01-08-2020,south
pink morsel,$1680,01-08-2020,east
pink morsel,$1671,01-08-2020,west
pink morsel,$1656,02-08-2020,north
pink morsel,$1716,02-08-2020,south
pink morsel,$1623,02-08-2020,east
pink morsel,$1596,02-08-2020,west
pink morsel,$1665,03-08-2020,north
pink morsel,$1650,03-08-2020,south
pink morsel,$1503,03-08-2020,east
pink morsel,$1665,03-08-2020,west
pink morsel,$1539,04-08-2020,north
pink morsel,$1659,04-08-2020,south
pink morsel,$1602,04-08-2020,east
pink morsel,$1719,04-08-2020,west
pink morsel,$1749,05-08-2020,north
pink morsel,$1548,05-08-2020,south
pink morsel,$1653,05-08-2020,east
pink morsel,$1662,05-08-2020,west
pink morsel,$1770,06-08-2020,north
pink morsel,$1710,06-08-2020,south
pink morsel,$1509,06-08-2020,east
pink morsel,$1545,06-08-2020,west
pink morsel,$1740,07-08-2020,north
pink morsel,$1524,07-08-2020,south
pink morsel,$1641,07-08-2020,east
pink morsel,$1710,07-08-2020,west
pink morsel,$1728,08-08-2020,north
pink morsel,$1695,08-08-2020,south
pink morsel,$1716,08-08-2020,east
pink morsel,$1785,08-08-2020,west
pink morsel,$1617,09-08-2020,north
pink morsel,$1752,09-08-2020,south
pink morsel,$1734,09-08-2020,east
pink morsel,$1521,09-08-2020,west
pink morsel,$1545,10-08-2020,north
pink morsel,$1722,10-08-2020,south
pink morsel,$1647,10-08-2020,east
pink morsel,$1530,10-08-2020,west
pink morsel,$1632,11-08-2020,north
pink morsel,$1620,11-08-2020,south
pink morsel,$1551,11-08-2020,east
pink morsel,$1557,11-08-2020,west
pink morsel,$1737,12-08-2020,north
pink morsel,$1749,12-08-2020,south
pink morsel,$1704,12-08-2020,east
pink morsel,$1671,12-08-2020,west
pink morsel,$1500,13-08-2020,north
pink morsel,$1500,13-08-2020,south
pink morsel,$1701,13-08-2020,east
pink morsel,$1785,13-08-2020,west
pink morsel,$1542,14-08-2020,north
pink morsel,$1791,14-08-2020,south
pink morsel,$1716,14-08-2020,east
pink morsel,$1665,14-08-2020,west
pink morsel,$1740,15-08-2020,north
pink morsel,$1632,15-08-2020,south
pink morsel,$1560,15-08-2020,east
pink morsel,$1689,15-08-2020,west
pink morsel,$1749,16-08-2020,north
pink morsel,$1605,16-08-2020,south
pink morsel,$1629,16-08-2020,east
pink morsel,$1728,16-08-2020,west
pink morsel,$1554,17-08-2020,north
pink morsel,$1629,17-08-2020,south
pink morsel,$1698,17-08-2020,east
pink morsel,$1635,17-08-2020,west
pink morsel,$1761,18-08-2020,north
pink morsel,$1566,18-08-2020,south
pink morsel,$1692,18-08-2020,east
pink morsel,$1563,18-08-2020,west
pink morsel,$1662,19-08-2020,north
pink morsel,$1635,19-08-2020,south
pink morsel,$1674,19-08-2020,east
pink morsel,$1602,19-08-2020,west
pink morsel,$1686,20-08-2020,north
pink morsel,$1506,20-08-2020,south
pink morsel,$1515,20-08-2020,east
pink morsel,$1779,20-08-2020,west
pink morsel,$1557,21-08-2020,north
pink morsel,$1551,21-08-2020,south
pink morsel,$1521,21-08-2020,east
pink morsel,$1710,21-08-2020,west
pink morsel,$1563,22-08-2020,north
pink morsel,$1683,22-08-2020,south
pink morsel,$1791,22-08-2020,east
pink morsel,$1773,22-08-2020,west
pink morsel,$1716,23-08-2020,north
pink morsel,$1731,23-08-2020,south
pink morsel,$1593,23-08-2020,east
pink morsel,$1788,23-08-2020,west
pink morsel,$1785,24-08-2020,north
pink morsel,$1647,24-08-2020,south
pink morsel,$1755,24-08-2020,east
pink morsel,$1665,24-08-2020,west
pink morsel,$1545,25-08-2020,north
pink morsel,$1755,25-08-2020,south
pink morsel,$1605,25-08-2020,east
pink morsel,$1548,25-08-2020,west
pink morsel,$1533,26-08-2020,north
pink morsel,$1752,26-08-2020,south
pink morsel,$1758,26-08-2020,east
pink morsel,$1767,26-08-2020,west
pink morsel,$1761,27-08-2020,north
pink morsel,$1671,27-08-2020,south
pink morsel,$1551,27-08-2020,east
pink morsel,$1686,27-08-2020,west
pink morsel,$1788,28-08-2020,north
pink morsel,$1551,28-08-2020,south
pink morsel,$1554,28-08-2020,east
pink morsel,$1623,28-08-2020,west
pink morsel,$1698,29-08-2020,north
pink morsel,$1659,29-08-2020,south
pink morsel,$1593,29-08-2020,east
pink morsel,$1674,29-08-2020,west
pink morsel,$1800,30-08-2020,north
pink morsel,$1554,30-08-2020,south
pink morsel,$1713,30-08-2020,east
pink morsel,$1611,30-08-2020,west
pink morsel,$1797,31-08-2020,north
pink morsel,$1581,31-08-2020,south
pink morsel,$1623,31-08-2020,east
pink morsel,$1515,31-08-2020,west
pink morsel,$1797,01-09-2020,north
pink morsel,$1704,01-09-2020,south
pink morsel,$1539,01-09-2020,east
pink morsel,$1617,01-09-2020,west
pink morsel,$1737,02-09-2020,north
pink morsel,$1635,02-09-2020,south
pink morsel,$1671,02-09-2020,east
pink morsel,$1632,02-09-2020,west
pink morsel,$1575,03-09-2020,north
pink morsel,$1713,03-09-2020,south
pink morsel,$1581,03-09-2020,east
pink morsel,$1719,03-09-2020,west
pink morsel,$1533,04-09-2020,north
pink morsel,$1539,04-09-2020,south
pink morsel,$1569,04-09-2020,east
pink morsel,$1743,04-09-2020,west
pink morsel,$1620,05-09-2020,north
pink morsel,$1743,05-09-2020,south
pink morsel,$1563,05-09-2020,east
pink morsel,$1764,05-09-2020,west
pink morsel,$1638,06-09-2020,north
pink morsel,$1734,06-09-2020,south
pink morsel,$1794,06-09-2020,east
pink morsel,$1782,06-09-2020,west
pink morsel,$1509,07-09-2020,north
pink morsel,$1749,07-09-2020,south
pink morsel,$1608,07-09-2020,east
pink morsel,$1794,07-09-2020,west
pink morsel,$1710,08-09-2020,north
pink morsel,$1536,08-09-2020,south
pink morsel,$1539,08-09-2020,east
pink morsel,$1512,08-09-2020,west
pink morsel,$1578,09-09-2020,north
pink morsel,$1575,09-09-2020,south
pink morsel,$1551,09-09-2020,east
pink morsel,$1650,09-09-2020,west
pink morsel,$1662,10-09-2020,north
pink morsel,$1767,10-09-2020,south
pink morsel,$1596,10-09-2020,east
pink morsel,$1710,10-09-2020,west
pink morsel,$1764,11-09-2020,north
pink morsel,$1722,11-09-2020,south
pink morsel,$1611,11-09-2020,east
pink morsel,$1656,11-09-2020,west
pink morsel,$1602,12-09-2020,north
pink morsel,$1686,12-09-2020,south
pink morsel,$1599,12-09-2020,east
pink morsel,$1800,12-09-2020,west
pink morsel,$1503,13-09-2020,north
pink morsel,$1554,13-09-2020,south
pink morsel,$1554,13-09-2020,east
pink morsel,$1575,13-09-2020,west
pink morsel,$1647,14-09-2020,north
pink morsel,$1776,14-09-2020,south
pink morsel,$1788,14-09-2020,east
pink morsel,$1791,14-09-2020,west
pink morsel,$1542,15-09-2020,north
pink morsel,$1782,15-09-2020,south
pink morsel,$1620,15-09-2020,east
pink morsel,$1641,15-09-2020,west
pink morsel,$1590,16-09-2020,north
pink morsel,$1734,16-09-2020,south
pink morsel,$1710,16-09-2020,east
pink morsel,$1641,16-09-2020,west
pink morsel,$1611,17-09-2020,north
pink morsel,$1581,17-09-2020,south
pink morsel,$1596,17-09-2020,east
pink morsel,$1539,17-09-2020,west
pink morsel,$1764,18-09-2020,north
pink morsel,$1584,18-09-2020,south
pink morsel,$1701,18-09-2020,east
pink morsel,$1518,18-09-2020,west
pink morsel,$1692,19-09-2020,north
pink morsel,$1743,19-09-2020,south
pink morsel,$1737,19-09-2020,east
pink morsel,$1590,19-09-2020,west
pink morsel,$1623,20-09-2020,north
pink morsel,$1521,20-09-2020,south
pink morsel,$1590,20-09-2020,east
pink morsel,$1677,20-09-2020,west
pink morsel,$1776,21-09-2020,north
pink morsel,$1629,21-09-2020,south
pink morsel,$1776,21-09-2020,east
pink morsel,$1728,21-09-2020,west
pink morsel,$1776,22-09-2020,north
pink morsel,$1629,22-09-2020,south
pink morsel,$1539,22-09-2020,east
pink morsel,$1563,22-09-2020,west
pink morsel,$1506,23-09-2020,north
pink morsel,$1698,23-09-2020,south
pink morsel,$1734,23-09-2020,east
pink morsel,$1557,23-09-2020,west
pink morsel,$1527,24-09-2020,north
pink morsel,$1761,24-09-2020,south
pink morsel,$1560,24-09-2020,east
pink morsel,$1650,24-09-2020,west
pink morsel,$1533,25-09-2020,north
pink morsel,$1602,25-09-2020,south
pink morsel,$1743,25-09-2020,east
pink morsel,$1617,25-09-2020,west
pink morsel,$1536,26-09-2020,north
pink morsel,$1773,26-09-2020,south
pink morsel,$1521,26-09-2020,east
pink morsel,$1542,26-09-2020,west
pink morsel,$1737,27-09-2020,north
pink morsel,$1509,27-09-2020,south
pink morsel,$1626,27-09-2020,east
pink morsel,$1584,27-09-2020,west
pink morsel,$1671,28-09-2020,north
pink morsel,$1680,28-09-2020,south
pink morsel,$1599,28-09-2020,east
pink morsel,$1776,28-09-2020,west
pink morsel,$1674,29-09-2020,north
pink morsel,$1728,29-09-2020,south
pink morsel,$1551,29-09-2020,east
pink morsel,$1641,29-09-2020,west
pink morsel,$1614,30-09-2020,north
pink morsel,$1773,30-09-2020,south
pink morsel,$1509,30-09-2020,east
pink morsel,$1740,30-09-2020,west
pink morsel,$1614,01-10-2020,north
pink morsel,$1599,01-10-2020,south
pink morsel,$1785,01-10-2020,east
pink morsel,$1506,01-10-2020,west
pink morsel,$1689,02-10-2020,north
pink morsel,$1659,02-10-2020,south
pink morsel,$1785,02-10-2020,east
pink morsel,$1701,02-10-2020,west
pink morsel,$1515,03-10-2020,north
pink morsel,$1545,03-10-2020,south
pink morsel,$1599,03-10-2020,east
pink morsel,$1512,03-10-2020,west
pink morsel,$1524,04-10-2020,north
pink morsel,$1779,04-10-2020,south
pink morsel,$1500,04-10-2020,east
pink morsel,$1755,04-10-2020,west
pink morsel,$1773,05-10-2020,north
pink morsel,$1743,05-10-2020,south
pink morsel,$1662,05-10-2020,east
pink morsel,$1596,05-10-2020,west
pink morsel,$1788,06-10-2020,north
pink morsel,$1503,06-10-2020,south
pink morsel,$1779,06-10-2020,east
pink morsel,$1563,06-10-2020,west
pink morsel,$1554,07-10-2020,north
pink morsel,$1734,07-10-2020,south
pink morsel,$1629,07-10-2020,east
pink morsel,$1608,07-10-2020,west
pink morsel,$1794,08-10-2020,north
pink morsel,$1674,08-10-2020,south
pink morsel,$1662,08-10-2020,east
pink morsel,$1788,08-10-2020,west
pink morsel,$1536,09-10-2020,north
pink morsel,$1521,09-10-2020,south
pink morsel,$1656,09-10-2020,east
pink morsel,$1551,09-10-2020,west
pink morsel,$1593,10-10-2020,north
pink morsel,$1590,10-10-2020,south
pink morsel,$1671,10-10-2020,east
pink morsel,$1707,10-10-2020,west
pink morsel,$1569,11-10-2020,north
pink morsel,$1773,11-10-2020,south
pink morsel,$1674,11-10-2020,east
pink morsel,$1536,11-10-2020,west
pink morsel,$1677,12-10-2020,north
pink morsel,$1605,12-10-2020,south
pink morsel,$1653,12-10-2020,east
pink morsel,$1749,12-10-2020,west
